X,Y,U,V
9.36e+006,2.88e+006,1.27728e-008,3.92042e-009
9.36e+006,3.12e+006,1.25849e-008,4.18532e-009
9.36e+006,3.36e+006,1.2388e-008,4.43744e-009
9.36e+006,3.6e+006,1.21832e-008,4.67648e-009
9.36e+006,3.84e+006,1.19714e-008,4.90227e-009
9.36e+006,4.08e+006,1.17539e-008,5.11472e-009
9.36e+006,4.32e+006,1.15315e-008,5.31385e-009
9.36e+006,4.56e+006,1.13053e-008,5.49976e-009
9.36e+006,4.8e+006,1.10762e-008,5.67261e-009
9.36e+006,5.04e+006,1.0845e-008,5.83265e-009
9.36e+006,5.28e+006,1.06126e-008,5.98016e-009
9.36e+006,5.52e+006,1.03798e-008,6.11551e-009
9.36e+006,5.76e+006,1.01472e-008,6.23906e-009
9.36e+006,6e+006,9.91554e-009,6.35125e-009
9.36e+006,6.24e+006,9.68532e-009,6.45253e-009
9.36e+006,6.48e+006,9.45708e-009,6.54336e-009
9.36e+006,6.72e+006,9.23129e-009,6.62422e-009
9.36e+006,6.96e+006,9.00837e-009,6.6956e-009
9.36e+006,7.2e+006,8.78865e-009,6.75799e-009
9.36e+006,7.44e+006,8.57246e-009,6.81189e-009
9.36e+006,7.68e+006,8.36006e-009,6.85778e-009
9.36e+006,7.92e+006,8.15165e-009,6.89613e-009
9.36e+006,8.16e+006,7.94743e-009,6.92741e-009
9.36e+006,8.4e+006,7.74753e-009,6.95207e-009
9.36e+006,8.64e+006,7.55207e-009,6.97055e-009
9.36e+006,8.88e+006,7.36112e-009,6.98326e-009
9.36e+006,9.12e+006,7.17475e-009,6.9906e-009
9.36e+006,9.36e+006,6.99297e-009,6.99297e-009
9.36e+006,9.6e+006,6.81581e-009,6.99072e-009
9.36e+006,9.84e+006,6.64324e-009,6.98421e-009
9.36e+006,1.008e+007,6.47526e-009,6.97376e-009
9.36e+006,1.032e+007,6.31181e-009,6.95968e-009
9.36e+006,1.056e+007,6.15285e-009,6.94227e-009
9.36e+006,1.08e+007,5.99832e-009,6.9218e-009
9.36e+006,1.104e+007,5.84814e-009,6.89853e-009
9.36e+006,1.128e+007,5.70224e-009,6.8727e-009
9.36e+006,1.152e+007,5.56054e-009,6.84455e-009
9.36e+006,1.176e+007,5.42295e-009,6.81428e-009
9.6e+006,-1.2e+007,5.32052e-009,-6.65137e-009
9.6e+006,-1.176e+007,5.45223e-009,-6.67968e-009
9.6e+006,-1.152e+007,5.58777e-009,-6.70599e-009
9.6e+006,-1.128e+007,5.72721e-009,-6.73009e-009
9.6e+006,-1.104e+007,5.87063e-009,-6.75179e-009
9.6e+006,-1.08e+007,6.01809e-009,-6.77086e-009
9.6e+006,-1.056e+007,6.16967e-009,-6.78707e-009
9.6e+006,-1.032e+007,6.32541e-009,-6.80016e-009
9.6e+006,-1.008e+007,6.48535e-009,-6.80987e-009
9.6e+006,-9.84e+006,6.64954e-009,-6.81591e-009
9.6e+006,-9.6e+006,6.818e-009,-6.818e-009
9.6e+006,-9.36e+006,6.99072e-009,-6.81581e-009
9.6e+006,-9.12e+006,7.16771e-009,-6.80901e-009
9.6e+006,-8.88e+006,7.34894e-009,-6.79726e-009
9.6e+006,-8.64e+006,7.53436e-009,-6.7802e-009
9.6e+006,-8.4e+006,7.72389e-009,-6.75745e-009
9.6e+006,-8.16e+006,7.91744e-009,-6.72862e-009
9.6e+006,-7.92e+006,8.1149e-009,-6.6933e-009
9.6e+006,-7.68e+006,8.31609e-009,-6.65108e-009
9.6e+006,-7.44e+006,8.52083e-009,-6.60152e-009
9.6e+006,-7.2e+006,8.7289e-009,-6.5442e-009
9.6e+006,-6.96e+006,8.94003e-009,-6.47866e-009
9.6e+006,-6.72e+006,9.1539e-009,-6.40447e-009
9.6e+006,-6.48e+006,9.37017e-009,-6.32118e-009
9.6e+006,-6.24e+006,9.58843e-009,-6.22836e-009
9.6e+006,-6e+006,9.80823e-009,-6.12557e-009
9.6e+006,-5.76e+006,1.00291e-008,-6.01241e-009
9.6e+006,-5.52e+006,1.02504e-008,-5.88848e-009
9.6e+006,-5.28e+006,1.04716e-008,-5.75341e-009
9.6e+006,-5.04e+006,1.06919e-008,-5.60689e-009
9.6e+006,-4.8e+006,1.09108e-008,-5.4486e-009
9.6e+006,-4.56e+006,1.11274e-008,-5.27832e-009
9.6e+006,-4.32e+006,1.13409e-008,-5.09586e-009
9.6e+006,-4.08e+006,1.15505e-008,-4.90108e-009
9.6e+006,-3.84e+006,1.17552e-008,-4.69394e-009
9.6e+006,-3.6e+006,1.19542e-008,-4.47446e-009
9.6e+006,-3.36e+006,1.21464e-008,-4.24274e-009
9.6e+006,-3.12e+006,1.23308e-008,-3.99897e-009
9.6e+006,-2.88e+006,1.25066e-008,-3.74345e-009
9.6e+006,-2.64e+006,1.26727e-008,-3.47657e-009
9.6e+006,-2.4e+006,1.28282e-008,-3.19883e-009
9.6e+006,-2.16e+006,1.29721e-008,-2.91081e-009
9.6e+006,-1.92e+006,1.31035e-008,-2.61322e-009
9.6e+006,-1.68e+006,1.32216e-008,-2.30685e-009
9.6e+006,-1.44e+006,1.33256e-008,-1.99259e-009
9.6e+006,-1.2e+006,1.34148e-008,-1.67141e-009
9.6e+006,-960000,1.34886e-008,-1.34435e-009
9.6e+006,-720000,1.35466e-008,-1.01251e-009
9.6e+006,-480000,1.35882e-008,-6.77038e-010
9.6e+006,-240000,1.36134e-008,-3.39132e-010
9.6e+006,0,1.36217e-008,-2.00844e-026
9.6e+006,240000,1.36134e-008,3.39132e-010
9.6e+006,480000,1.35882e-008,6.77038e-010
9.6e+006,720000,1.35466e-008,1.01251e-009
9.6e+006,960000,1.34886e-008,1.34435e-009
9.6e+006,1.2e+006,1.34148e-008,1.67141e-009
9.6e+006,1.44e+006,1.33256e-008,1.99259e-009
9.6e+006,1.68e+006,1.32216e-008,2.30685e-009
9.6e+006,1.92e+006,1.31035e-008,2.61322e-009
9.6e+006,2.16e+006,1.29721e-008,2.91081e-009
9.6e+006,2.4e+006,1.28282e-008,3.19883e-009
9.6e+006,2.64e+006,1.26727e-008,3.47657e-009
9.6e+006,2.88e+006,1.25066e-008,3.74345e-009
9.6e+006,3.12e+006,1.23308e-008,3.99897e-009
9.6e+006,3.36e+006,1.21464e-008,4.24274e-009
9.6e+006,3.6e+006,1.19542e-008,4.47446e-009
9.6e+006,3.84e+006,1.17552e-008,4.69394e-009
9.6e+006,4.08e+006,1.15505e-008,4.90108e-009
9.6e+006,4.32e+006,1.13409e-008,5.09586e-009
9.6e+006,4.56e+006,1.11274e-008,5.27832e-009
9.6e+006,4.8e+006,1.09108e-008,5.4486e-009
9.6e+006,5.04e+006,1.06919e-008,5.60689e-009
9.6e+006,5.28e+006,1.04716e-008,5.75341e-009
9.6e+006,5.52e+006,1.02504e-008,5.88848e-009
9.6e+006,5.76e+006,1.00291e-008,6.01241e-009
9.6e+006,6e+006,9.80823e-009,6.12557e-009
9.6e+006,6.24e+006,9.58843e-009,6.22836e-009
9.6e+006,6.48e+006,9.37017e-009,6.32118e-009
9.6e+006,6.72e+006,9.1539e-009,6.40447e-009
9.6e+006,6.96e+006,8.94003e-009,6.47866e-009
9.6e+006,7.2e+006,8.7289e-009,6.5442e-009
9.6e+006,7.44e+006,8.52083e-009,6.60152e-009
9.6e+006,7.68e+006,8.31609e-009,6.65108e-009
9.6e+006,7.92e+006,8.1149e-009,6.6933e-009
9.6e+006,8.16e+006,7.91744e-009,6.72862e-009
9.6e+006,8.4e+006,7.72389e-009,6.75745e-009
9.6e+006,8.64e+006,7.53436e-009,6.7802e-009
9.6e+006,8.88e+006,7.34894e-009,6.79726e-009
9.6e+006,9.12e+006,7.16771e-009,6.80901e-009
9.6e+006,9.36e+006,6.99072e-009,6.81581e-009
9.6e+006,9.6e+006,6.818e-009,6.818e-009
9.6e+006,9.84e+006,6.64954e-009,6.81591e-009
9.6e+006,1.008e+007,6.48535e-009,6.80987e-009
9.6e+006,1.032e+007,6.32541e-009,6.80016e-009
9.6e+006,1.056e+007,6.16967e-009,6.78707e-009
9.6e+006,1.08e+007,6.01809e-009,6.77086e-009
9.6e+006,1.104e+007,5.87063e-009,6.75179e-009
9.6e+006,1.128e+007,5.72721e-009,6.73009e-009
9.6e+006,1.152e+007,5.58777e-009,6.70599e-009
9.6e+006,1.176e+007,5.45223e-009,6.67968e-009
9.84e+006,-1.2e+007,5.34792e-009,-6.52247e-009
9.84e+006,-1.176e+007,5.47769e-009,-6.54708e-009
9.84e+006,-1.152e+007,5.61109e-009,-6.56962e-009
9.84e+006,-1.128e+007,5.74819e-009,-6.58989e-009
9.84e+006,-1.104e+007,5.88907e-009,-6.60768e-009
9.84e+006,-1.08e+007,6.03376e-009,-6.62279e-009
9.84e+006,-1.056e+007,6.18232e-009,-6.63499e-009
9.84e+006,-1.032e+007,6.33479e-009,-6.64402e-009
9.84e+006,-1.008e+007,6.4912e-009,-6.64964e-009
9.84e+006,-9.84e+006,6.65158e-009,-6.65158e-009
9.84e+006,-9.6e+006,6.81591e-009,-6.64954e-009
9.84e+006,-9.36e+006,6.98421e-009,-6.64324e-009
9.84e+006,-9.12e+006,7.15644e-009,-6.63236e-009
9.84e+006,-8.88e+006,7.33256e-009,-6.61658e-009
9.84e+006,-8.64e+006,7.51252e-009,-6.59554e-009
9.84e+006,-8.4e+006,7.69622e-009,-6.56891e-009
9.84e+006,-8.16e+006,7.88356e-009,-6.53631e-009
9.84e+006,-7.92e+006,8.07439e-009,-6.49737e-009
9.84e+006,-7.68e+006,8.26857e-009,-6.4517e-009
9.84e+006,-7.44e+006,8.46588e-009,-6.39892e-009
9.84e+006,-7.2e+006,8.66609e-009,-6.33861e-009
9.84e+006,-6.96e+006,8.86894e-009,-6.27038e-009
9.84e+006,-6.72e+006,9.07411e-009,-6.19382e-009
9.84e+006,-6.48e+006,9.28126e-009,-6.10855e-009
9.84e+006,-6.24e+006,9.48999e-009,-6.01415e-009
9.84e+006,-6e+006,9.69986e-009,-5.91027e-009
9.84e+006,-5.76e+006,9.9104e-009,-5.79653e-009
9.84e+006,-5.52e+006,1.01211e-008,-5.67259e-009
9.84e+006,-5.28e+006,1.03313e-008,-5.53814e-009
9.84e+006,-5.04e+006,1.05404e-008,-5.39289e-009
9.84e+006,-4.8e+006,1.07477e-008,-5.2366e-009
9.84e+006,-4.56e+006,1.09526e-008,-5.06909e-009
9.84e+006,-4.32e+006,1.11543e-008,-4.89019e-009
9.84e+006,-4.08e+006,1.1352e-008,-4.69983e-009
9.84e+006,-3.84e+006,1.15448e-008,-4.49798e-009
9.84e+006,-3.6e+006,1.17319e-008,-4.28469e-009
9.84e+006,-3.36e+006,1.19124e-008,-4.06009e-009
9.84e+006,-3.12e+006,1.20854e-008,-3.82439e-009
9.84e+006,-2.88e+006,1.22501e-008,-3.57787e-009
9.84e+006,-2.64e+006,1.24056e-008,-3.32091e-009
9.84e+006,-2.4e+006,1.25509e-008,-3.05399e-009
9.84e+006,-2.16e+006,1.26853e-008,-2.77768e-009
9.84e+006,-1.92e+006,1.28079e-008,-2.49261e-009
9.84e+006,-1.68e+006,1.2918e-008,-2.19953e-009
9.84e+006,-1.44e+006,1.30149e-008,-1.89924e-009
9.84e+006,-1.2e+006,1.3098e-008,-1.59265e-009
9.84e+006,-960000,1.31667e-008,-1.2807e-009
9.84e+006,-720000,1.32206e-008,-9.64391e-010
9.84e+006,-480000,1.32594e-008,-6.4478e-010
9.84e+006,-240000,1.32828e-008,-3.22948e-010
9.84e+006,0,1.32906e-008,-4.39739e-026
9.84e+006,240000,1.32828e-008,3.22948e-010
9.84e+006,480000,1.32594e-008,6.4478e-010
9.84e+006,720000,1.32206e-008,9.64391e-010
9.84e+006,960000,1.31667e-008,1.2807e-009
9.84e+006,1.2e+006,1.3098e-008,1.59265e-009
9.84e+006,1.44e+006,1.30149e-008,1.89924e-009
9.84e+006,1.68e+006,1.2918e-008,2.19953e-009
9.84e+006,1.92e+006,1.28079e-008,2.49261e-009
9.84e+006,2.16e+006,1.26853e-008,2.77768e-009
9.84e+006,2.4e+006,1.25509e-008,3.05399e-009
9.84e+006,2.64e+006,1.24056e-008,3.32091e-009
9.84e+006,2.88e+006,1.22501e-008,3.57787e-009
9.84e+006,3.12e+006,1.20854e-008,3.82439e-009
9.84e+006,3.36e+006,1.19124e-008,4.06009e-009
9.84e+006,3.6e+006,1.17319e-008,4.28469e-009
9.84e+006,3.84e+006,1.15448e-008,4.49798e-009
9.84e+006,4.08e+006,1.1352e-008,4.69983e-009
9.84e+006,4.32e+006,1.11543e-008,4.89019e-009
9.84e+006,4.56e+006,1.09526e-008,5.06909e-009
9.84e+006,4.8e+006,1.07477e-008,5.2366e-009
9.84e+006,5.04e+006,1.05404e-008,5.39289e-009
9.84e+006,5.28e+006,1.03313e-008,5.53814e-009
9.84e+006,5.52e+006,1.01211e-008,5.67259e-009
9.84e+006,5.76e+006,9.9104e-009,5.79653e-009
9.84e+006,6e+006,9.69986e-009,5.91027e-009
9.84e+006,6.24e+006,9.48999e-009,6.01415e-009
9.84e+006,6.48e+006,9.28126e-009,6.10855e-009
9.84e+006,6.72e+006,9.07411e-009,6.19382e-009
9.84e+006,6.96e+006,8.86894e-009,6.27038e-009
9.84e+006,7.2e+006,8.66609e-009,6.33861e-009
9.84e+006,7.44e+006,8.46588e-009,6.39892e-009
9.84e+006,7.68e+006,8.26857e-009,6.4517e-009
9.84e+006,7.92e+006,8.07439e-009,6.49737e-009
9.84e+006,8.16e+006,7.88356e-009,6.53631e-009
9.84e+006,8.4e+006,7.69622e-009,6.56891e-009
9.84e+006,8.64e+006,7.51252e-009,6.59554e-009
9.84e+006,8.88e+006,7.33256e-009,6.61658e-009
9.84e+006,9.12e+006,7.15644e-009,6.63236e-009
9.84e+006,9.36e+006,6.98421e-009,6.64324e-009
9.84e+006,9.6e+006,6.81591e-009,6.64954e-009
9.84e+006,9.84e+006,6.65158e-009,6.65158e-009
9.84e+006,1.008e+007,6.4912e-009,6.64964e-009
9.84e+006,1.032e+007,6.33479e-009,6.64402e-009
9.84e+006,1.056e+007,6.18232e-009,6.63499e-009
9.84e+006,1.08e+007,6.03376e-009,6.62279e-009
9.84e+006,1.104e+007,5.88907e-009,6.60768e-009
9.84e+006,1.128e+007,5.74819e-009,6.58989e-009
9.84e+006,1.152e+007,5.61109e-009,6.56962e-009
9.84e+006,1.176e+007,5.47769e-009,6.54708e-009
1.008e+007,-1.2e+007,5.37176e-009,-6.39546e-009
1.008e+007,-1.176e+007,5.4995e-009,-6.41656e-009
1.008e+007,-1.152e+007,5.6307e-009,-6.43552e-009
1.008e+007,-1.128e+007,5.76541e-009,-6.45215e-009
1.008e+007,-1.104e+007,5.90368e-009,-6.46626e-009
1.008e+007,-1.08e+007,6.04555e-009,-6.47764e-009
1.008e+007,-1.056e+007,6.19106e-009,-6.48606e-009
1.008e+007,-1.032e+007,6.34024e-009,-6.49129e-009
1.008e+007,-1.008e+007,6.49309e-009,-6.49309e-009
1.008e+007,-9.84e+006,6.64964e-009,-6.4912e-009
1.008e+007,-9.6e+006,6.80987e-009,-6.48535e-009
1.008e+007,-9.36e+006,6.97376e-009,-6.47526e-009
1.008e+007,-9.12e+006,7.14127e-009,-6.46062e-009
1.008e+007,-8.88e+006,7.31235e-009,-6.44114e-009
1.008e+007,-8.64e+006,7.48693e-009,-6.41648e-009
1.008e+007,-8.4e+006,7.66491e-009,-6.38633e-009
1.008e+007,-8.16e+006,7.84616e-009,-6.35034e-009
1.008e+007,-7.92e+006,8.03055e-009,-6.30817e-009
1.008e+007,-7.68e+006,8.2179e-009,-6.25945e-009
1.008e+007,-7.44e+006,8.40801e-009,-6.20383e-009
1.008e+007,-7.2e+006,8.60063e-009,-6.14094e-009
1.008e+007,-6.96e+006,8.79551e-009,-6.07042e-009
1.008e+007,-6.72e+006,8.99234e-009,-5.9919e-009
1.008e+007,-6.48e+006,9.19076e-009,-5.90502e-009
1.008e+007,-6.24e+006,9.3904e-009,-5.80945e-009
1.008e+007,-6e+006,9.59084e-009,-5.70483e-009
1.008e+007,-5.76e+006,9.7916e-009,-5.59085e-009
1.008e+007,-5.52e+006,9.99218e-009,-5.46722e-009
1.008e+007,-5.28e+006,1.0192e-008,-5.33366e-009
1.008e+007,-5.04e+006,1.03906e-008,-5.18993e-009
1.008e+007,-4.8e+006,1.05871e-008,-5.03585e-009
1.008e+007,-4.56e+006,1.07811e-008,-4.87124e-009
1.008e+007,-4.32e+006,1.09717e-008,-4.69599e-009
1.008e+007,-4.08e+006,1.11583e-008,-4.51007e-009
1.008e+007,-3.84e+006,1.134e-008,-4.31347e-009
1.008e+007,-3.6e+006,1.15162e-008,-4.10625e-009
1.008e+007,-3.36e+006,1.16859e-008,-3.88857e-009
1.008e+007,-3.12e+006,1.18484e-008,-3.66063e-009
1.008e+007,-2.88e+006,1.20029e-008,-3.42273e-009
1.008e+007,-2.64e+006,1.21485e-008,-3.17523e-009
1.008e+007,-2.4e+006,1.22846e-008,-2.91858e-009
1.008e+007,-2.16e+006,1.24102e-008,-2.65331e-009
1.008e+007,-1.92e+006,1.25248e-008,-2.38002e-009
1.008e+007,-1.68e+006,1.26276e-008,-2.09941e-009
1.008e+007,-1.44e+006,1.27181e-008,-1.81222e-009
1.008e+007,-1.2e+006,1.27956e-008,-1.51926e-009
1.008e+007,-960000,1.28596e-008,-1.22141e-009
1.008e+007,-720000,1.29099e-008,-9.19586e-010
1.008e+007,-480000,1.29461e-008,-6.14747e-010
1.008e+007,-240000,1.29678e-008,-3.07883e-010
1.008e+007,0,1.29751e-008,-2.27997e-026
1.008e+007,240000,1.29678e-008,3.07883e-010
1.008e+007,480000,1.29461e-008,6.14747e-010
1.008e+007,720000,1.29099e-008,9.19586e-010
1.008e+007,960000,1.28596e-008,1.22141e-009
1.008e+007,1.2e+006,1.27956e-008,1.51926e-009
1.008e+007,1.44e+006,1.27181e-008,1.81222e-009
1.008e+007,1.68e+006,1.26276e-008,2.09941e-009
1.008e+007,1.92e+006,1.25248e-008,2.38002e-009
1.008e+007,2.16e+006,1.24102e-008,2.65331e-009
1.008e+007,2.4e+006,1.22846e-008,2.91858e-009
1.008e+007,2.64e+006,1.21485e-008,3.17523e-009
1.008e+007,2.88e+006,1.20029e-008,3.42273e-009
1.008e+007,3.12e+006,1.18484e-008,3.66063e-009
1.008e+007,3.36e+006,1.16859e-008,3.88857e-009
1.008e+007,3.6e+006,1.15162e-008,4.10625e-009
1.008e+007,3.84e+006,1.134e-008,4.31347e-009
1.008e+007,4.08e+006,1.11583e-008,4.51007e-009
1.008e+007,4.32e+006,1.09717e-008,4.69599e-009
1.008e+007,4.56e+006,1.07811e-008,4.87124e-009
1.008e+007,4.8e+006,1.05871e-008,5.03585e-009
1.008e+007,5.04e+006,1.03906e-008,5.18993e-009
1.008e+007,5.28e+006,1.0192e-008,5.33366e-009
1.008e+007,5.52e+006,9.99218e-009,5.46722e-009
1.008e+007,5.76e+006,9.7916e-009,5.59085e-009
1.008e+007,6e+006,9.59084e-009,5.70483e-009
1.008e+007,6.24e+006,9.3904e-009,5.80945e-009
1.008e+007,6.48e+006,9.19076e-009,5.90502e-009
1.008e+007,6.72e+006,8.99234e-009,5.9919e-009
1.008e+007,6.96e+006,8.79551e-009,6.07042e-009
1.008e+007,7.2e+006,8.60063e-009,6.14094e-009
1.008e+007,7.44e+006,8.40801e-009,6.20383e-009
1.008e+007,7.68e+006,8.2179e-009,6.25945e-009
1.008e+007,7.92e+006,8.03055e-009,6.30817e-009
1.008e+007,8.16e+006,7.84616e-009,6.35034e-009
1.008e+007,8.4e+006,7.66491e-009,6.38633e-009
1.008e+007,8.64e+006,7.48693e-009,6.41648e-009
1.008e+007,8.88e+006,7.31235e-009,6.44114e-009
1.008e+007,9.12e+006,7.14127e-009,6.46062e-009
1.008e+007,9.36e+006,6.97376e-009,6.47526e-009
1.008e+007,9.6e+006,6.80987e-009,6.48535e-009
1.008e+007,9.84e+006,6.64964e-009,6.4912e-009
1.008e+007,1.008e+007,6.49309e-009,6.49309e-009
1.008e+007,1.032e+007,6.34024e-009,6.49129e-009
1.008e+007,1.056e+007,6.19106e-009,6.48606e-009
1.008e+007,1.08e+007,6.04555e-009,6.47764e-009
1.008e+007,1.104e+007,5.90368e-009,6.46626e-009
1.008e+007,1.128e+007,5.76541e-009,6.45215e-009
1.008e+007,1.152e+007,5.6307e-009,6.43552e-009
1.008e+007,1.176e+007,5.4995e-009,6.41656e-009
1.032e+007,-1.2e+007,5.3922e-009,-6.27042e-009
1.032e+007,-1.176e+007,5.51787e-009,-6.28818e-009
1.032e+007,-1.152e+007,5.64681e-009,-6.30375e-009
1.032e+007,-1.128e+007,5.77907e-009,-6.31694e-009
1.032e+007,-1.104e+007,5.91469e-009,-6.32757e-009
1.032e+007,-1.08e+007,6.0537e-009,-6.33543e-009
1.032e+007,-1.056e+007,6.19613e-009,-6.34032e-009
1.032e+007,-1.032e+007,6.342e-009,-6.342e-009
1.032e+007,-1.008e+007,6.49129e-009,-6.34024e-009
1.032e+007,-9.84e+006,6.64402e-009,-6.33479e-009
1.032e+007,-9.6e+006,6.80016e-009,-6.32541e-009
1.032e+007,-9.36e+006,6.95968e-009,-6.31181e-009
1.032e+007,-9.12e+006,7.12253e-009,-6.29373e-009
1.032e+007,-8.88e+006,7.28864e-009,-6.27086e-009
1.032e+007,-8.64e+006,7.45794e-009,-6.24292e-009
1.032e+007,-8.4e+006,7.63031e-009,-6.20959e-009
1.032e+007,-8.16e+006,7.80563e-009,-6.17056e-009
1.032e+007,-7.92e+006,7.98374e-009,-6.12551e-009
1.032e+007,-7.68e+006,8.16447e-009,-6.0741e-009
1.032e+007,-7.44e+006,8.34761e-009,-6.01601e-009
1.032e+007,-7.2e+006,8.53292e-009,-5.95091e-009
1.032e+007,-6.96e+006,8.72014e-009,-5.87846e-009
1.032e+007,-6.72e+006,8.90895e-009,-5.79833e-009
1.032e+007,-6.48e+006,9.09904e-009,-5.71021e-009
1.032e+007,-6.24e+006,9.29001e-009,-5.61378e-009
1.032e+007,-6e+006,9.48148e-009,-5.50875e-009
1.032e+007,-5.76e+006,9.67297e-009,-5.39483e-009
1.032e+007,-5.52e+006,9.86403e-009,-5.27178e-009
1.032e+007,-5.28e+006,1.00541e-008,-5.13935e-009
1.032e+007,-5.04e+006,1.02427e-008,-4.99735e-009
1.032e+007,-4.8e+006,1.04291e-008,-4.84562e-009
1.032e+007,-4.56e+006,1.06128e-008,-4.68402e-009
1.032e+007,-4.32e+006,1.07932e-008,-4.51249e-009
1.032e+007,-4.08e+006,1.09694e-008,-4.331e-009
1.032e+007,-3.84e+006,1.11409e-008,-4.13957e-009
1.032e+007,-3.6e+006,1.13069e-008,-3.93829e-009
1.032e+007,-3.36e+006,1.14666e-008,-3.72732e-009
1.032e+007,-3.12e+006,1.16194e-008,-3.50686e-009
1.032e+007,-2.88e+006,1.17645e-008,-3.2772e-009
1.032e+007,-2.64e+006,1.19011e-008,-3.0387e-009
1.032e+007,-2.4e+006,1.20286e-008,-2.79179e-009
1.032e+007,-2.16e+006,1.21463e-008,-2.53696e-009
1.032e+007,-1.92e+006,1.22535e-008,-2.27478e-009
1.032e+007,-1.68e+006,1.23497e-008,-2.00589e-009
1.032e+007,-1.44e+006,1.24342e-008,-1.73097e-009
1.032e+007,-1.2e+006,1.25066e-008,-1.45077e-009
1.032e+007,-960000,1.25664e-008,-1.1661e-009
1.032e+007,-720000,1.26133e-008,-8.778e-010
1.032e+007,-480000,1.26471e-008,-5.86744e-010
1.032e+007,-240000,1.26674e-008,-2.93837e-010
1.032e+007,0,1.26742e-008,-6.32193e-027
1.032e+007,240000,1.26674e-008,2.93837e-010
1.032e+007,480000,1.26471e-008,5.86744e-010
1.032e+007,720000,1.26133e-008,8.778e-010
1.032e+007,960000,1.25664e-008,1.1661e-009
1.032e+007,1.2e+006,1.25066e-008,1.45077e-009
1.032e+007,1.44e+006,1.24342e-008,1.73097e-009
1.032e+007,1.68e+006,1.23497e-008,2.00589e-009
1.032e+007,1.92e+006,1.22535e-008,2.27478e-009
1.032e+007,2.16e+006,1.21463e-008,2.53696e-009
1.032e+007,2.4e+006,1.20286e-008,2.79179e-009
1.032e+007,2.64e+006,1.19011e-008,3.0387e-009
1.032e+007,2.88e+006,1.17645e-008,3.2772e-009
1.032e+007,3.12e+006,1.16194e-008,3.50686e-009
1.032e+007,3.36e+006,1.14666e-008,3.72732e-009
1.032e+007,3.6e+006,1.13069e-008,3.93829e-009
1.032e+007,3.84e+006,1.11409e-008,4.13957e-009
1.032e+007,4.08e+006,1.09694e-008,4.331e-009
1.032e+007,4.32e+006,1.07932e-008,4.51249e-009
1.032e+007,4.56e+006,1.06128e-008,4.68402e-009
1.032e+007,4.8e+006,1.04291e-008,4.84562e-009
1.032e+007,5.04e+006,1.02427e-008,4.99735e-009
1.032e+007,5.28e+006,1.00541e-008,5.13935e-009
1.032e+007,5.52e+006,9.86403e-009,5.27178e-009
1.032e+007,5.76e+006,9.67297e-009,5.39483e-009
1.032e+007,6e+006,9.48148e-009,5.50875e-009
1.032e+007,6.24e+006,9.29001e-009,5.61378e-009
1.032e+007,6.48e+006,9.09904e-009,5.71021e-009
1.032e+007,6.72e+006,8.90895e-009,5.79833e-009
1.032e+007,6.96e+006,8.72014e-009,5.87846e-009
1.032e+007,7.2e+006,8.53292e-009,5.95091e-009
1.032e+007,7.44e+006,8.34761e-009,6.01601e-009
1.032e+007,7.68e+006,8.16447e-009,6.0741e-009
1.032e+007,7.92e+006,7.98374e-009,6.12551e-009
1.032e+007,8.16e+006,7.80563e-009,6.17056e-009
1.032e+007,8.4e+006,7.63031e-009,6.20959e-009
1.032e+007,8.64e+006,7.45794e-009,6.24292e-009
1.032e+007,8.88e+006,7.28864e-009,6.27086e-009
1.032e+007,9.12e+006,7.12253e-009,6.29373e-009
1.032e+007,9.36e+006,6.95968e-009,6.31181e-009
1.032e+007,9.6e+006,6.80016e-009,6.32541e-009
1.032e+007,9.84e+006,6.64402e-009,6.33479e-009
1.032e+007,1.008e+007,6.49129e-009,6.34024e-009
1.032e+007,1.032e+007,6.342e-009,6.342e-009
1.032e+007,1.056e+007,6.19613e-009,6.34032e-009
1.032e+007,1.08e+007,6.0537e-009,6.33543e-009
1.032e+007,1.104e+007,5.91469e-009,6.32757e-009
1.032e+007,1.128e+007,5.77907e-009,6.31694e-009
1.032e+007,1.152e+007,5.64681e-009,6.30375e-009
1.032e+007,1.176e+007,5.51787e-009,6.28818e-009
1.056e+007,-1.2e+007,5.40942e-009,-6.1474e-009
1.056e+007,-1.176e+007,5.53295e-009,-6.16199e-009
1.056e+007,-1.152e+007,5.65959e-009,-6.17435e-009
1.056e+007,-1.128e+007,5.78937e-009,-6.18429e-009
1.056e+007,-1.104e+007,5.92231e-009,-6.19165e-009
1.056e+007,-1.08e+007,6.05844e-009,-6.19621e-009
1.056e+007,-1.056e+007,6.19778e-009,-6.19778e-009
1.056e+007,-1.032e+007,6.34032e-009,-6.19613e-009
1.056e+007,-1.008e+007,6.48606e-009,-6.19106e-009
1.056e+007,-9.84e+006,6.63499e-009,-6.18232e-009
1.056e+007,-9.6e+006,6.78707e-009,-6.16967e-009
1.056e+007,-9.36e+006,6.94227e-009,-6.15285e-009
1.056e+007,-9.12e+006,7.10052e-009,-6.13161e-009
1.056e+007,-8.88e+006,7.26175e-009,-6.10566e-009
1.056e+007,-8.64e+006,7.42587e-009,-6.07474e-009
1.056e+007,-8.4e+006,7.59276e-009,-6.03855e-009
1.056e+007,-8.16e+006,7.76229e-009,-5.9968e-009
1.056e+007,-7.92e+006,7.93431e-009,-5.9492e-009
1.056e+007,-7.68e+006,8.10863e-009,-5.89544e-009
